año;canton;provincia;tipoEmpresa;ventasTotales
2021;Loja;Loja;Pequeña empresa;1550416
2021;Santo Domingo;Santo Domingo de los Tsáchilas;"Mediana empresa ""A""";18405926
2021;Santo Domingo;Santo Domingo de los Tsáchilas;Microempresa;1092
2021;Santo Domingo;Santo Domingo de los Tsáchilas;Microempresa;1400
2021;Ibarra;Imbabura;Microempresa;63000
2021;Otavalo;Imbabura;Microempresa;1236396
2021;Otavalo;Imbabura;Microempresa;8316
2021;Santo Domingo;Santo Domingo de los Tsáchilas;Microempresa;1609216
2021;Catamayo;Loja;Microempresa;1245454
2021;Loja;Loja;Microempresa;2111998
2021;Loja;Loja;Microempresa;566412
2021;Loja;Loja;Microempresa;1262786
2021;Cayambe;Pichincha;Microempresa;481432
2021;Pedro Moncayo;Pichincha;Microempresa;168
2021;Rumiñahui;Pichincha;Microempresa;14
2021;San Miguel de los Bancos;Pichincha;Microempresa;42
2021;San Miguel de los Bancos;Pichincha;Microempresa;974274
2021;Urdaneta;Los Ríos;Microempresa;429184
2021;Huaquillas;El Oro;Microempresa;17780
2021;Machala;El Oro;Microempresa;1189398
2021;Machala;El Oro;Microempresa;211834
2021;Quito;Pichincha;Microempresa;44562
2021;Quito;Pichincha;Microempresa;1575308
2021;Quito;Pichincha;Microempresa;2228296
2021;Quito;Pichincha;Microempresa;1752702
2021;Gonzalo Pizarro;Sucumbíos;Microempresa;501746
2021;Lago Agrio;Sucumbíos;Microempresa;386904
2021;Shushufindi;Sucumbíos;Microempresa;337708
2021;Ambato;Tungurahua;Microempresa;285208
2021;Ambato;Tungurahua;Microempresa;153244
2021;Huaquillas;El Oro;Microempresa;14000
2021;Zaruma;El Oro;Microempresa;450926
2021;Chinchipe;Zamora Chinchipe;Microempresa;963074
2021;Quito;Pichincha;Microempresa;637784
2021;Quito;Pichincha;Microempresa;861336
2021;Quito;Pichincha;Microempresa;403746
2021;Orellana;Orellana;Pequeña empresa;3434032
2021;Machala;El Oro;Pequeña empresa;1645756
2021;Santa Cruz;Galápagos;Grande empresa;88226628
2021;Arenillas;El Oro;Grande empresa;90720616
2021;Machala;El Oro;"Mediana empresa ""B""";54275872
2021;Quito;Pichincha;Pequeña empresa;18772614
2021;Quito;Pichincha;Grande empresa;111524742
2021;Orellana;Orellana;"Mediana empresa ""A""";30140390
2021;Rumiñahui;Pichincha;"Mediana empresa ""A""";19265876
2021;Isabela;Galápagos;"Mediana empresa ""A""";41621244
2021;San Cristóbal;Galápagos;"Mediana empresa ""A""";20240570
2021;Santa Cruz;Galápagos;"Mediana empresa ""A""";79652118
2021;Quito;Pichincha;"Mediana empresa ""A""";232189398
2021;Quito;Pichincha;"Mediana empresa ""A""";594947584
2021;Quito;Pichincha;"Mediana empresa ""A""";56079268
2021;Quito;Pichincha;"Mediana empresa ""A""";26926522
2021;La Joya de los Sachas;Orellana;"Mediana empresa ""A""";24549308
2021;Orellana;Orellana;"Mediana empresa ""B""";32084850
2021;Riobamba;Chimborazo;"Mediana empresa ""B""";36185086
2021;Orellana;Orellana;"Mediana empresa ""B""";67211634
2021;Isabela;Galápagos;Microempresa;3080
2021;Santa Cruz;Galápagos;Microempresa;452732
2021;Machala;El Oro;Microempresa;210
2021;Machala;El Oro;Microempresa;266910
2021;Yantzaza (Yanzatza);Zamora Chinchipe;Microempresa;26698
2021;Santa Cruz;Galápagos;Microempresa;509222
2021;Nangaritza;Zamora Chinchipe;Microempresa;88200
2021;Tulcán;Carchi;Microempresa;47180
2021;Tulcán;Carchi;Microempresa;383992
2021;La Joya de los Sachas;Orellana;Microempresa;418866
2021;Orellana;Orellana;Microempresa;245644
2021;Orellana;Orellana;Microempresa;14000
2021;Orellana;Orellana;Microempresa;50904
2021;Cayambe;Pichincha;Microempresa;2365538
2021;Pedro Moncayo;Pichincha;Microempresa;243040
2021;Pedro Vicente Maldonado;Pichincha;Microempresa;807562
2021;Rumiñahui;Pichincha;Microempresa;1000090
2021;San Miguel de los Bancos;Pichincha;Microempresa;331268
2021;Latacunga;Cotopaxi;Microempresa;931994
2021;Quevedo;Los Ríos;Microempresa;1545320
2021;Loja;Loja;Microempresa;79408
2021;Antonio Ante;Imbabura;Microempresa;520926
2021;Ibarra;Imbabura;Microempresa;1374912
2021;Ibarra;Imbabura;Microempresa;825300
2021;Ibarra;Imbabura;Microempresa;1588566
2021;Otavalo;Imbabura;Microempresa;905366
2021;Otavalo;Imbabura;Microempresa;213542
2021;Ibarra;Imbabura;Microempresa;450002
2021;Otavalo;Imbabura;Microempresa;1400
2021;Orellana;Orellana;Microempresa;30926
2021;Aguarico;Orellana;Microempresa;1030134
2021;Cuenca;Azuay;Microempresa;356034
2021;Cuenca;Azuay;Microempresa;487900
2021;Cuenca;Azuay;Microempresa;560
2021;Aguarico;Orellana;Microempresa;234094
2021;Loreto;Orellana;Microempresa;261758
2021;Aguarico;Orellana;Microempresa;9660
2021;Loreto;Orellana;Microempresa;64946
2021;Nabón;Azuay;Microempresa;65226
2021;Cuenca;Azuay;Microempresa;187908
2021;Cuenca;Azuay;Microempresa;8050
2021;La Joya de los Sachas;Orellana;Microempresa;131838
2021;El Triunfo;Guayas;Microempresa;700000
2021;El Triunfo;Guayas;Microempresa;18158
2021;Milagro;Guayas;Microempresa;539112
2021;Naranjal;Guayas;Microempresa;601034
2021;Pedro Carbo;Guayas;Microempresa;6510
2021;Simón Bolívar;Guayas;Microempresa;448364
2021;Cuenca;Azuay;Microempresa;105182
2021;Girón;Azuay;Microempresa;24094
2021;Balao;Guayas;Microempresa;483042
2021;Milagro;Guayas;Microempresa;943740
2021;Cuenca;Azuay;Microempresa;6266148
2021;Girón;Azuay;Microempresa;552160
2021;Gualaceo;Azuay;Microempresa;906458
2021;Cuenca;Azuay;Microempresa;7190260
2021;Cuenca;Azuay;Microempresa;731864
2021;Durán;Guayas;Microempresa;776300
2021;Durán;Guayas;Microempresa;14
2021;Guayaquil;Guayas;Microempresa;59927812
2021;Guayaquil;Guayas;Microempresa;2051182
2021;Guayaquil;Guayas;Microempresa;1508052
2021;Guayaquil;Guayas;Microempresa;6775790
2021;Guayaquil;Guayas;Microempresa;385000
2021;Samborondón;Guayas;Microempresa;4479244
2021;Cuenca;Azuay;Microempresa;566020
2021;Guayaquil;Guayas;Microempresa;423780
2021;El Empalme;Guayas;Microempresa;105266
2021;Guayaquil;Guayas;Microempresa;51212
2021;Guayaquil;Guayas;Microempresa;333536
2021;Loreto;Orellana;Pequeña empresa;1489922
2021;Orellana;Orellana;Pequeña empresa;2169552
2021;Orellana;Orellana;Pequeña empresa;15201158
2021;La Joya de los Sachas;Orellana;Pequeña empresa;10110548
2021;Orellana;Orellana;Pequeña empresa;2052792
2021;Latacunga;Cotopaxi;Pequeña empresa;16228380
2021;Isabela;Galápagos;Pequeña empresa;20369720
2021;San Cristóbal;Galápagos;Pequeña empresa;14039102
2021;Santa Cruz;Galápagos;Pequeña empresa;50138508
2021;Santa Cruz;Galápagos;Pequeña empresa;19511226
2021;Azogues;Cañar;Pequeña empresa;3836602
2021;Yantzaza (Yanzatza);Zamora Chinchipe;Pequeña empresa;1964984
2021;Chone;Manabí;Pequeña empresa;6249096
2021;El Carmen;Manabí;Pequeña empresa;3298484
2021;Manta;Manabí;Pequeña empresa;42580944
2021;Manta;Manabí;Pequeña empresa;7224098
2021;Manta;Manabí;Pequeña empresa;1645672
2021;Montecristi;Manabí;Pequeña empresa;3196242
2021;Paján;Manabí;Pequeña empresa;4481470
2021;Pedernales;Manabí;Pequeña empresa;6794550
2021;Pedernales;Manabí;Pequeña empresa;5539310
2021;Portoviejo;Manabí;Pequeña empresa;45429496
2021;Portoviejo;Manabí;Pequeña empresa;1555498
2021;Sucre;Manabí;Pequeña empresa;1506442
2021;Ambato;Tungurahua;Microempresa;556346
2021;Patate;Tungurahua;Microempresa;516376
2021;Patate;Tungurahua;Microempresa;800324
2021;San Pedro de Pelileo;Tungurahua;Microempresa;350
2021;San Pedro de Pelileo;Tungurahua;Microempresa;957782
2021;Cayambe;Pichincha;Pequeña empresa;3810758
2021;Mejía;Pichincha;Pequeña empresa;4258744
2021;Pedro Moncayo;Pichincha;Pequeña empresa;11892622
2021;Rumiñahui;Pichincha;Pequeña empresa;1952132
2021;Ambato;Tungurahua;Pequeña empresa;1742874
2021;Buena Fé;Los Ríos;Pequeña empresa;2211944
2021;Urdaneta;Los Ríos;Pequeña empresa;2473688
2021;Ventanas;Los Ríos;Pequeña empresa;1442896
2021;Quito;Pichincha;Pequeña empresa;3335724
2021;Cayambe;Pichincha;Pequeña empresa;3365096
2021;Ambato;Tungurahua;Pequeña empresa;2342410
2021;Baños de Agua Santa;Tungurahua;Pequeña empresa;2208374
2021;Babahoyo;Los Ríos;Pequeña empresa;1473948
2021;Quevedo;Los Ríos;Pequeña empresa;5070520
2021;Quito;Pichincha;Pequeña empresa;3418786
2021;Quito;Pichincha;Pequeña empresa;1783404
2021;Quito;Pichincha;Pequeña empresa;3373552
2021;Quito;Pichincha;Grande empresa;927318952
2021;Quito;Pichincha;Grande empresa;7693623182
2021;Quito;Pichincha;Grande empresa;761799962
2021;Quito;Pichincha;Grande empresa;580873230
2021;Lago Agrio;Sucumbíos;"Mediana empresa ""A""";20580854
2021;Ambato;Tungurahua;"Mediana empresa ""A""";26427814
2021;Quito;Pichincha;"Mediana empresa ""A""";27649076
2021;Ambato;Tungurahua;"Mediana empresa ""B""";30155006
2021;Quito;Pichincha;"Mediana empresa ""B""";147509320
2021;Quito;Pichincha;"Mediana empresa ""B""";196819896
2021;Isabela;Galápagos;Microempresa;1136716
2021;Cuenca;Azuay;Microempresa;1740130
2021;Guaranda;Bolívar;Microempresa;633262
2021;San Miguel;Bolívar;Microempresa;301504
2021;Cuenca;Azuay;Microempresa;179816
2021;Cuenca;Azuay;Microempresa;1347402
2021;Riobamba;Chimborazo;Pequeña empresa;5986400
2021;Pastaza;Pastaza;Microempresa;8820
2021;El Carmen;Manabí;Microempresa;63126
2021;Jama;Manabí;Microempresa;270858
2021;Manta;Manabí;Microempresa;19390
2021;Puerto López;Manabí;Microempresa;132230
2021;Sucre;Manabí;Microempresa;11942
2021;Manta;Manabí;Microempresa;31514
2021;Portoviejo;Manabí;Microempresa;2002
2021;Portoviejo;Manabí;Microempresa;152208
2021;Puerto López;Manabí;Microempresa;21252
2021;Playas;Guayas;Microempresa;200452
2021;Santa Elena;Santa Elena;Microempresa;1260
2021;Salinas;Santa Elena;Microempresa;912982
2021;Guayaquil;Guayas;Microempresa;2004324
2021;Pastaza;Pastaza;Microempresa;89348
2021;Manta;Manabí;Microempresa;1171380
2021;Naranjal;Guayas;Microempresa;268996
2021;Santa Elena;Santa Elena;Microempresa;28980
2021;Guayaquil;Guayas;Microempresa;3738
2021;El Carmen;Manabí;Microempresa;1130794
2021;Paján;Manabí;Microempresa;1228080
2021;Pichincha;Manabí;Microempresa;325696
2021;Portoviejo;Manabí;Microempresa;607418
2021;Santa Ana;Manabí;Microempresa;1335880
2021;Sucre;Manabí;Microempresa;280
2021;La Libertad;Santa Elena;Microempresa;110684
2021;Salinas;Santa Elena;Microempresa;2800
2021;Santa Elena;Santa Elena;Microempresa;1020418
2021;Pastaza;Pastaza;Microempresa;1000832
2021;Chone;Manabí;Microempresa;1327466
2021;Manta;Manabí;Microempresa;4618782
2021;Montecristi;Manabí;Microempresa;431340
2021;Pedernales;Manabí;Microempresa;1283394
2021;Puerto López;Manabí;Microempresa;678958
2021;San Vicente;Manabí;Microempresa;485758
2021;Sucre;Manabí;Microempresa;1416226
2021;Jipijapa;Manabí;Microempresa;129990
2021;Manta;Manabí;Microempresa;3061982
2021;Manta;Manabí;Microempresa;43904
2021;Manta;Manabí;Microempresa;688184
2021;Portoviejo;Manabí;Microempresa;701274
2021;Milagro;Guayas;Microempresa;546056
2021;Playas;Guayas;Microempresa;863898
2021;La Libertad;Santa Elena;Microempresa;575330
2021;Salinas;Santa Elena;Microempresa;790944
2021;Santa Elena;Santa Elena;Microempresa;1548624
2021;Santa Elena;Santa Elena;Microempresa;100296
2021;Guayaquil;Guayas;Microempresa;23509920
2021;Guayaquil;Guayas;Microempresa;926688
2021;Guayaquil;Guayas;Microempresa;808402
2021;Montecristi;Manabí;Microempresa;996982
2021;Portoviejo;Manabí;Microempresa;814940
2021;Manta;Manabí;Microempresa;1319122
2021;Portoviejo;Manabí;Microempresa;45416
2021;Manta;Manabí;Pequeña empresa;1766226
2021;Guayaquil;Guayas;Pequeña empresa;5880000
2021;Pastaza;Pastaza;Pequeña empresa;3641134
2021;Jipijapa;Manabí;Pequeña empresa;1524432
2021;Jipijapa;Manabí;Pequeña empresa;11428004
2021;Manta;Manabí;Pequeña empresa;36967756
2021;Montecristi;Manabí;Pequeña empresa;4190242
2021;Pedernales;Manabí;Pequeña empresa;3068254
2021;Portoviejo;Manabí;Pequeña empresa;11971008
2021;Puerto López;Manabí;Pequeña empresa;5016256
2021;San Vicente;Manabí;Pequeña empresa;1787254
2021;Sucre;Manabí;Pequeña empresa;12753636
2021;Chone;Manabí;Pequeña empresa;2488360
2021;Manta;Manabí;Pequeña empresa;34419966
2021;Manta;Manabí;Pequeña empresa;11193658
2021;Manta;Manabí;Pequeña empresa;7955038
2021;Montecristi;Manabí;Pequeña empresa;4003062
2021;Portoviejo;Manabí;Pequeña empresa;1664068
2021;Portoviejo;Manabí;Pequeña empresa;4859806
2021;Daule;Guayas;Pequeña empresa;1699012
2021;El Triunfo;Guayas;Pequeña empresa;2800532
2021;Milagro;Guayas;Pequeña empresa;4861640
2021;Playas;Guayas;Pequeña empresa;14797006
2021;Salinas;Santa Elena;Pequeña empresa;5361230
2021;Santa Elena;Santa Elena;Pequeña empresa;22847104
2021;La Libertad;Santa Elena;Pequeña empresa;1524306
2021;Santa Elena;Santa Elena;Pequeña empresa;3360000
2021;Durán;Guayas;Pequeña empresa;8171590
2021;Guayaquil;Guayas;Pequeña empresa;268548924
2021;Samborondón;Guayas;Pequeña empresa;2037546
2021;Pastaza;Pastaza;Pequeña empresa;5057010
2021;Manta;Manabí;Pequeña empresa;3176992
2021;Santiago de Píllaro;Tungurahua;Microempresa;560112
2021;Portoviejo;Manabí;Microempresa;70
2021;Quevedo;Los Ríos;Microempresa;157976
2021;Machala;El Oro;Microempresa;70
2021;Quito;Pichincha;Microempresa;3822
2021;Ibarra;Imbabura;Microempresa;420112
2021;Rumiñahui;Pichincha;Microempresa;525602
2021;Pedro Moncayo;Pichincha;Microempresa;1391334
2021;Ambato;Tungurahua;Microempresa;1358994
2021;Manta;Manabí;Microempresa;560756
2021;Santa Rosa;El Oro;Microempresa;1181250
2021;Quito;Pichincha;Microempresa;1171352
2021;Quito;Pichincha;Microempresa;3405038
2021;Portoviejo;Manabí;Pequeña empresa;1468194
2021;Portoviejo;Manabí;Pequeña empresa;2409722
2021;Guayaquil;Guayas;Pequeña empresa;4771998
2021;Riobamba;Chimborazo;"Mediana empresa ""A""";18765236
2021;Quito;Pichincha;Pequeña empresa;4937240
2021;Quito;Pichincha;Pequeña empresa;1379638876
2021;Quito;Pichincha;Pequeña empresa;3417638
2021;Quito;Pichincha;Pequeña empresa;69953758
2021;Quito;Pichincha;Pequeña empresa;4342912
2021;Quito;Pichincha;Pequeña empresa;28165186
2021;Quito;Pichincha;Pequeña empresa;4852008
2021;Quito;Pichincha;Pequeña empresa;118046208
2021;Cuenca;Azuay;Pequeña empresa;1838438
2021;Quito;Pichincha;Pequeña empresa;2181256
2021;Quito;Pichincha;Pequeña empresa;5673248
2021;Quito;Pichincha;Pequeña empresa;2475704
2021;Lago Agrio;Sucumbíos;Pequeña empresa;4106802
2021;Putumayo;Sucumbíos;Pequeña empresa;1482950
2021;Cuenca;Azuay;Pequeña empresa;5435164
2021;Quito;Pichincha;Pequeña empresa;3422216
2021;Quito;Pichincha;Pequeña empresa;3688776
2021;Quito;Pichincha;Pequeña empresa;15447754
2021;Orellana;Orellana;Pequeña empresa;9491944
2021;Tulcán;Carchi;Microempresa;369460
2021;Tulcán;Carchi;Microempresa;623826
2021;La Maná;Cotopaxi;Microempresa;355880
2021;Latacunga;Cotopaxi;Microempresa;467320
2021;Latacunga;Cotopaxi;Microempresa;4439064
2021;Salcedo;Cotopaxi;Microempresa;1325408
2021;Latacunga;Cotopaxi;Microempresa;2428426
2021;Salcedo;Cotopaxi;Microempresa;1253042
2021;Guaranda;Bolívar;Microempresa;529032
2021;Camilo Ponce Enríquez;Azuay;Microempresa;750596
2021;Cuenca;Azuay;Microempresa;5945156
2021;Girón;Azuay;Microempresa;869330
2021;Cuenca;Azuay;Microempresa;11772320
2021;Cuenca;Azuay;Microempresa;1286096
2021;Cuenca;Azuay;Microempresa;684852
2021;Gualaceo;Azuay;Microempresa;535318
2021;La Troncal;Cañar;Microempresa;1768172
2021;Azogues;Cañar;Microempresa;851158
2021;Guayaquil;Guayas;Microempresa;16892932
2021;Guayaquil;Guayas;Microempresa;813372
2021;Guayaquil;Guayas;Microempresa;5885446
2021;Samborondón;Guayas;Microempresa;1221556
2021;Tulcán;Carchi;Pequeña empresa;18912474
2021;Tulcán;Carchi;Pequeña empresa;14441672
2021;Cumandá;Chimborazo;Pequeña empresa;1463322
2021;Riobamba;Chimborazo;Pequeña empresa;10650864
2021;Chambo;Chimborazo;Pequeña empresa;2613814
2021;Riobamba;Chimborazo;Pequeña empresa;60598538
2021;Riobamba;Chimborazo;Pequeña empresa;6897170
2021;La Maná;Cotopaxi;Pequeña empresa;10147410
2021;Latacunga;Cotopaxi;Pequeña empresa;2417226
2021;Pangua;Cotopaxi;Pequeña empresa;4760000
2021;Pujilí;Cotopaxi;Pequeña empresa;1897644
2021;Latacunga;Cotopaxi;Pequeña empresa;2713242
2021;Latacunga;Cotopaxi;Pequeña empresa;41317304
2021;Latacunga;Cotopaxi;Pequeña empresa;1526826
2021;Pangua;Cotopaxi;Pequeña empresa;3116946
2021;Pujilí;Cotopaxi;Pequeña empresa;2314928
2021;Guaranda;Bolívar;Pequeña empresa;4195688
2021;Daule;Guayas;Pequeña empresa;8736056
2021;Daule;Guayas;Pequeña empresa;12043360
2021;Daule;Guayas;Pequeña empresa;7719278
2021;El Triunfo;Guayas;Pequeña empresa;7484162
2021;Milagro;Guayas;Pequeña empresa;24702734
2021;Naranjal;Guayas;Pequeña empresa;4188198
2021;Playas;Guayas;Pequeña empresa;3016636
2021;Durán;Guayas;Pequeña empresa;14059178
2021;Durán;Guayas;Pequeña empresa;6892074
2021;Durán;Guayas;Pequeña empresa;1803872
2021;Guayaquil;Guayas;Pequeña empresa;466695642
2021;Guayaquil;Guayas;Pequeña empresa;10451644
2021;Guayaquil;Guayas;Pequeña empresa;13182848
2021;Guayaquil;Guayas;Pequeña empresa;16278892
2021;Samborondón;Guayas;Pequeña empresa;54704496
2021;Samborondón;Guayas;Pequeña empresa;1589392
2021;Montúfar;Carchi;"Mediana empresa ""A""";14199472
2021;Alausí;Chimborazo;"Mediana empresa ""A""";20008632
2021;Salcedo;Cotopaxi;"Mediana empresa ""A""";38433486
2021;Latacunga;Cotopaxi;"Mediana empresa ""A""";17440948
2021;Cuenca;Azuay;"Mediana empresa ""A""";51429154
2021;Cuenca;Azuay;"Mediana empresa ""A""";87611524
2021;Durán;Guayas;"Mediana empresa ""A""";15710114
2021;Guayaquil;Guayas;"Mediana empresa ""A""";87696168
2021;Guayaquil;Guayas;"Mediana empresa ""A""";34214432
2021;Samborondón;Guayas;"Mediana empresa ""A""";17974656
2021;Yantzaza (Yanzatza);Zamora Chinchipe;Pequeña empresa;6898150
2021;Zamora;Zamora Chinchipe;Pequeña empresa;2764258
2021;El pangui;Zamora Chinchipe;Pequeña empresa;6479466
2021;Quito;Pichincha;Pequeña empresa;115467912
2021;Quito;Pichincha;Pequeña empresa;5617234
2021;Quito;Pichincha;Pequeña empresa;3881500
2021;Quito;Pichincha;Pequeña empresa;1007848114
2021;Quito;Pichincha;Pequeña empresa;1852900
2021;Quito;Pichincha;Pequeña empresa;48718726
2021;Quito;Pichincha;Pequeña empresa;1559950
2021;Quito;Pichincha;Pequeña empresa;13697698
2021;Quito;Pichincha;Pequeña empresa;8831172
2021;Quito;Pichincha;Pequeña empresa;48108564
2021;Durán;Guayas;Pequeña empresa;4852176
2021;Guayaquil;Guayas;Pequeña empresa;31196830
2021;Samborondón;Guayas;Pequeña empresa;13911534
2021;Guayaquil;Guayas;Pequeña empresa;8299494
2021;Guayaquil;Guayas;Pequeña empresa;1964242
2021;Guayaquil;Guayas;Pequeña empresa;750464176
2021;Guayaquil;Guayas;Pequeña empresa;6011320
2021;Guayaquil;Guayas;Pequeña empresa;11759398
2021;Guayaquil;Guayas;Pequeña empresa;10828720
2021;Guayaquil;Guayas;Pequeña empresa;63264712
2021;Guayaquil;Guayas;Pequeña empresa;4175598
2021;Guayaquil;Guayas;Pequeña empresa;45535616
2021;Samborondón;Guayas;Pequeña empresa;156606394
2021;Samborondón;Guayas;Pequeña empresa;16552536
2021;Samborondón;Guayas;Pequeña empresa;23274496
2021;Guayaquil;Guayas;Pequeña empresa;4396322
2021;Guayaquil;Guayas;Pequeña empresa;1514352
2021;Quito;Pichincha;Microempresa;1218798
2021;Yantzaza (Yanzatza);Zamora Chinchipe;Grande empresa;164018400
2021;Ambato;Tungurahua;"Mediana empresa ""A""";16510298
2021;Baños de Agua Santa;Tungurahua;"Mediana empresa ""A""";29226218
2021;Ambato;Tungurahua;"Mediana empresa ""A""";41317024
2021;Ambato;Tungurahua;"Mediana empresa ""A""";22448468
2021;Shushufindi;Sucumbíos;"Mediana empresa ""B""";44616460
2021;Mejía;Pichincha;"Mediana empresa ""B""";45234532
2021;Quito;Pichincha;"Mediana empresa ""B""";444889998
2021;Quito;Pichincha;"Mediana empresa ""B""";910245140
2021;Quito;Pichincha;"Mediana empresa ""B""";38569832
2021;Quito;Pichincha;"Mediana empresa ""B""";40841556
2021;Quito;Pichincha;"Mediana empresa ""B""";28504266
2021;Chambo;Chimborazo;Microempresa;4746
2021;Riobamba;Chimborazo;Microempresa;37506
2021;Riobamba;Chimborazo;Microempresa;29568
2021;Riobamba;Chimborazo;Microempresa;1004528
2021;Colta;Chimborazo;Microempresa;10276
2021;Latacunga;Cotopaxi;Microempresa;252
2021;Latacunga;Cotopaxi;Microempresa;868
2021;Saquisilí;Cotopaxi;Microempresa;405748
2021;Lago Agrio;Sucumbíos;Microempresa;1725808
2021;Shushufindi;Sucumbíos;Microempresa;144872
2021;Alausí;Chimborazo;Microempresa;742140
2021;Riobamba;Chimborazo;Microempresa;321062
2021;Riobamba;Chimborazo;Microempresa;5069904
2021;Ambato;Tungurahua;Microempresa;977578
2021;Ambato;Tungurahua;Microempresa;3541146
2021;Santiago de Píllaro;Tungurahua;Microempresa;157346
2021;Isabela;Galápagos;Microempresa;2147488
2021;San Cristóbal;Galápagos;Microempresa;1271634
2021;Santa Cruz;Galápagos;Microempresa;2958522
2021;Santa Cruz;Galápagos;Microempresa;2486260
2021;Yantzaza (Yanzatza);Zamora Chinchipe;Microempresa;1181866
2021;Lago Agrio;Sucumbíos;Microempresa;190764
2021;Lago Agrio;Sucumbíos;Microempresa;850486
2021;Alfredo Baquerizo Moreno (Juján);Guayas;Pequeña empresa;6653388
2021;Daule;Guayas;Pequeña empresa;4278848
2021;Naranjal;Guayas;Pequeña empresa;1462230
2021;Guayaquil;Guayas;Pequeña empresa;31651046
2021;Guayaquil;Guayas;Pequeña empresa;2676044
2021;Guayaquil;Guayas;Pequeña empresa;8400770
2021;Samborondón;Guayas;Pequeña empresa;1599864
2021;Guayaquil;Guayas;"Mediana empresa ""B""";30325148
2021;Valencia;Los Ríos;Microempresa;584444
2021;Vinces;Los Ríos;Microempresa;79744
2021;Quevedo;Los Ríos;Microempresa;390138
2021;El Guabo;El Oro;Microempresa;1296064
2021;Machala;El Oro;Microempresa;1492918
2021;Pasaje;El Oro;Microempresa;606760
2021;Machala;El Oro;Microempresa;836906
2021;Machala;El Oro;Microempresa;2579668
2021;Machala;El Oro;Microempresa;116620
2021;Quito;Pichincha;Microempresa;24658228
2021;Quito;Pichincha;Microempresa;64140706
2021;Quito;Pichincha;Microempresa;6866664
2021;Quito;Pichincha;Microempresa;607768
2021;Quito;Pichincha;Microempresa;5387718
2021;Montalvo;Los Ríos;Microempresa;772506
2021;Machala;El Oro;Microempresa;513002
2021;Quito;Pichincha;Microempresa;1662164
2021;Quito;Pichincha;Microempresa;112000
2021;Quito;Pichincha;Microempresa;856520
2021;Tulcán;Carchi;Pequeña empresa;2987754
2021;Tulcán;Carchi;Pequeña empresa;4799116
2021;Machala;El Oro;Pequeña empresa;52424834
2021;Machala;El Oro;Pequeña empresa;7798938
2021;Montúfar;Carchi;Pequeña empresa;2532194
2021;Lago Agrio;Sucumbíos;Microempresa;948374
2021;Putumayo;Sucumbíos;Microempresa;35630
2021;Santa Cruz;Galápagos;Microempresa;944510
2021;Buena Fé;Los Ríos;Microempresa;989366
2021;Quevedo;Los Ríos;Microempresa;852208
2021;El pangui;Zamora Chinchipe;Microempresa;320656
2021;Quito;Pichincha;Microempresa;1905932
2021;Quito;Pichincha;Microempresa;1680
2021;Quito;Pichincha;Microempresa;3847270
2021;Quito;Pichincha;Microempresa;47628
2021;Quito;Pichincha;Microempresa;204694
2021;Quito;Pichincha;Microempresa;1364216
2021;Cuyabeno;Sucumbíos;Microempresa;625408
2021;Gonzalo Pizarro;Sucumbíos;Microempresa;800632
2021;Lago Agrio;Sucumbíos;Microempresa;400008
2021;Shushufindi;Sucumbíos;Microempresa;1310666
2021;Lago Agrio;Sucumbíos;Microempresa;44380
2021;Mejía;Pichincha;Microempresa;638540
2021;Rumiñahui;Pichincha;Microempresa;963438
2021;Cayambe;Pichincha;Microempresa;2073470
2021;Cayambe;Pichincha;Microempresa;1314824
2021;Cayambe;Pichincha;Microempresa;81060
2021;Mejía;Pichincha;Microempresa;609868
2021;Rumiñahui;Pichincha;Microempresa;775600
2021;Ambato;Tungurahua;Microempresa;6261892
2021;Baños de Agua Santa;Tungurahua;Microempresa;1489404
2021;Ambato;Tungurahua;Microempresa;3368106
2021;Ambato;Tungurahua;Microempresa;160090
2021;Baños de Agua Santa;Tungurahua;Microempresa;687946
2021;Patate;Tungurahua;Microempresa;1359148
2021;San Pedro de Pelileo;Tungurahua;Microempresa;1300740
2021;Quito;Pichincha;Microempresa;17176670
2021;Quito;Pichincha;Microempresa;1109934
2021;Quito;Pichincha;Microempresa;39705022
2021;Quito;Pichincha;Microempresa;1728454
2021;Quito;Pichincha;Microempresa;3018722
2021;Quito;Pichincha;Microempresa;210
2021;Orellana;Orellana;Pequeña empresa;11289292
2021;La Joya de los Sachas;Orellana;Pequeña empresa;4018742
2021;La Joya de los Sachas;Orellana;Pequeña empresa;2463062
2021;Orellana;Orellana;Pequeña empresa;3393264
2021;Ambato;Tungurahua;Pequeña empresa;1857562
2021;Lago Agrio;Sucumbíos;Pequeña empresa;45783192
2021;Shushufindi;Sucumbíos;Pequeña empresa;31437084
2021;Lago Agrio;Sucumbíos;Pequeña empresa;15300838
2021;Lago Agrio;Sucumbíos;Pequeña empresa;3149496
2021;Shushufindi;Sucumbíos;Pequeña empresa;6761328
2021;Shushufindi;Sucumbíos;Pequeña empresa;6754580
2021;Shushufindi;Sucumbíos;Pequeña empresa;2362612
2021;Shushufindi;Sucumbíos;Pequeña empresa;3128202
2021;Cayambe;Pichincha;Pequeña empresa;3115728
2021;Mejía;Pichincha;Pequeña empresa;3839640
2021;Pedro Moncayo;Pichincha;Pequeña empresa;2363004
2021;Rumiñahui;Pichincha;Pequeña empresa;4552044
2021;San Miguel de los Bancos;Pichincha;Pequeña empresa;9472960
2021;Cayambe;Pichincha;Pequeña empresa;18045734
